enrollment_id,member_id,class_type_id,instructor_id,facility_id,area_id,enrollment_date,class_date,scheduled_start_time,actual_start_time,scheduled_end_time,actual_end_time,enrollment_status,checkin_time,checkout_time,attendance_status,payment_amount,instructor_rating,member_satisfaction_score,last_modified
ENR00010301,MEM000460,CT008,STF0010,FAC001,AR002,2025-10-04,2025-10-07,20:30:00,20:30:00,21:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010302,MEM000345,CT010,STF0026,FAC002,AR009,2025-10-06,2025-10-07,06:00:00,05:55:00,06:45:00,06:40:00,Confirmed,05:50:00,06:40:00,Present,24.6134867275087,3.0,3.0,2025-10-12
ENR00010303,MEM000011,CT010,STF0026,FAC002,AR009,2025-10-02,2025-10-07,06:00:00,06:01:00,06:45:00,06:46:00,Confirmed,05:46:00,06:46:00,Present,28.407120756123422,4.0,3.0,2025-10-12
ENR00010304,MEM000016,CT010,STF0026,FAC002,AR009,2025-10-05,2025-10-07,06:00:00,06:00:00,06:45:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010305,MEM000034,CT010,STF0026,FAC002,AR009,2025-10-02,2025-10-07,06:00:00,06:05:00,06:45:00,06:50:00,Confirmed,05:56:00,06:50:00,Present,26.387553287875104,4.0,3.0,2025-10-12
ENR00010306,MEM000401,CT010,STF0026,FAC002,AR009,2025-10-01,2025-10-07,06:00:00,06:00:00,06:45:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010307,MEM000468,CT010,STF0026,FAC002,AR009,2025-10-06,2025-10-07,06:00:00,05:55:00,06:45:00,06:40:00,Confirmed,05:53:00,06:40:00,Present,21.74062364089464,4.0,3.0,2025-10-12
ENR00010308,MEM000125,CT010,STF0026,FAC002,AR009,2025-10-07,2025-10-07,06:00:00,05:56:00,06:45:00,06:41:00,Confirmed,05:52:00,06:41:00,Present,24.936807121447593,5.0,5.0,2025-10-12
ENR00010309,MEM000104,CT010,STF0026,FAC002,AR009,2025-10-05,2025-10-07,06:00:00,06:00:00,06:45:00,06:45:00,Confirmed,05:53:00,06:45:00,Present,19.765386857637996,5.0,5.0,2025-10-12
ENR00010310,MEM000021,CT010,STF0026,FAC002,AR009,2025-10-02,2025-10-07,06:00:00,06:03:00,06:45:00,06:48:00,Confirmed,05:50:00,06:48:00,Present,17.552978826369806,4.0,4.0,2025-10-12
ENR00010311,MEM000098,CT010,STF0026,FAC002,AR009,2025-09-30,2025-10-07,06:00:00,05:58:00,06:45:00,06:43:00,Confirmed,05:54:00,06:43:00,Present,18.215282088536352,3.0,3.0,2025-10-12
ENR00010312,MEM000207,CT007,STF0018,FAC001,AR002,2025-10-01,2025-10-07,17:00:00,16:55:00,17:30:00,17:25:00,Confirmed,16:54:00,17:25:00,Present,20.05747403380903,3.0,3.0,2025-10-12
ENR00010313,MEM000235,CT007,STF0018,FAC001,AR002,2025-09-30,2025-10-07,17:00:00,17:00:00,17:30:00,,Confirmed,,,No Show,28.94070778063611,,,2025-10-12
ENR00010314,MEM000220,CT007,STF0018,FAC001,AR002,2025-10-01,2025-10-07,17:00:00,17:00:00,17:30:00,17:30:00,Confirmed,16:51:00,17:30:00,Present,24.57067549127383,5.0,5.0,2025-10-12
ENR00010315,MEM000123,CT007,STF0018,FAC001,AR002,2025-10-05,2025-10-07,17:00:00,16:58:00,17:30:00,17:28:00,Confirmed,16:53:00,17:28:00,Present,29.624876803392986,5.0,5.0,2025-10-12
ENR00010316,MEM000295,CT007,STF0018,FAC001,AR002,2025-10-05,2025-10-07,17:00:00,17:03:00,17:30:00,17:33:00,Confirmed,16:48:00,17:33:00,Present,30.981053849879583,4.0,4.0,2025-10-12
ENR00010317,MEM000464,CT007,STF0018,FAC001,AR002,2025-10-02,2025-10-07,17:00:00,17:01:00,17:30:00,17:31:00,Confirmed,16:58:00,17:31:00,Present,33.61669828800902,5.0,3.0,2025-10-12
ENR00010318,MEM000406,CT007,STF0018,FAC001,AR002,2025-09-30,2025-10-07,17:00:00,16:57:00,17:30:00,17:27:00,Confirmed,16:57:00,17:27:00,Present,19.899874791755387,4.0,5.0,2025-10-12
ENR00010319,MEM000060,CT007,STF0018,FAC001,AR002,2025-10-07,2025-10-07,17:00:00,17:05:00,17:30:00,17:35:00,Confirmed,16:55:00,17:35:00,Present,20.289691594457953,3.0,3.0,2025-10-12
ENR00010320,MEM000238,CT007,STF0018,FAC001,AR002,2025-10-04,2025-10-07,17:00:00,16:58:00,17:30:00,17:28:00,Confirmed,16:51:00,17:28:00,Present,33.50623651005753,3.0,5.0,2025-10-12
ENR00010321,MEM000228,CT003,STF0022,FAC003,AR015,2025-10-01,2025-10-07,09:30:00,09:31:00,10:15:00,10:16:00,Confirmed,09:27:00,10:16:00,Present,28.31162948217982,4.0,5.0,2025-10-12
ENR00010322,MEM000389,CT003,STF0022,FAC003,AR015,2025-10-02,2025-10-07,09:30:00,09:30:00,10:15:00,10:15:00,Confirmed,09:23:00,10:15:00,Present,23.004687788971623,5.0,4.0,2025-10-12
ENR00010323,MEM000152,CT003,STF0022,FAC003,AR015,2025-09-30,2025-10-07,09:30:00,09:39:00,10:15:00,10:24:00,Confirmed,09:17:00,10:24:00,Present,19.992723781596855,5.0,4.0,2025-10-12
ENR00010324,MEM000372,CT003,STF0022,FAC003,AR015,2025-10-04,2025-10-07,09:30:00,09:30:00,10:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010325,MEM000378,CT003,STF0022,FAC003,AR015,2025-10-01,2025-10-07,09:30:00,09:30:00,10:15:00,10:15:00,Confirmed,09:23:00,10:15:00,Present,24.55572838242334,3.0,5.0,2025-10-12
ENR00010326,MEM000158,CT003,STF0022,FAC003,AR015,2025-10-01,2025-10-07,09:30:00,09:34:00,10:15:00,10:19:00,Confirmed,09:19:00,10:19:00,Present,25.599958052342437,3.0,4.0,2025-10-12
ENR00010327,MEM000024,CT003,STF0022,FAC003,AR015,2025-10-06,2025-10-07,09:30:00,09:29:00,10:15:00,10:14:00,Confirmed,09:24:00,10:14:00,Present,26.379731007338137,5.0,5.0,2025-10-12
ENR00010328,MEM000049,CT003,STF0022,FAC003,AR015,2025-10-04,2025-10-07,09:30:00,09:39:00,10:15:00,10:24:00,Confirmed,09:21:00,10:24:00,Present,20.363788593069785,5.0,5.0,2025-10-12
ENR00010329,MEM000482,CT003,STF0028,FAC002,AR009,2025-09-30,2025-10-07,19:30:00,19:25:00,20:15:00,20:10:00,Confirmed,19:30:00,20:10:00,Present,25.356973185034363,5.0,3.0,2025-10-12
ENR00010330,MEM000066,CT003,STF0028,FAC002,AR009,2025-10-02,2025-10-07,19:30:00,19:30:00,20:15:00,,Confirmed,,,No Show,26.03919847755266,,,2025-10-12
ENR00010331,MEM000301,CT003,STF0028,FAC002,AR009,2025-09-30,2025-10-07,19:30:00,19:31:00,20:15:00,20:16:00,Confirmed,19:19:00,20:16:00,Present,26.26061171074413,5.0,5.0,2025-10-12
ENR00010332,MEM000318,CT003,STF0028,FAC002,AR009,2025-10-04,2025-10-07,19:30:00,19:39:00,20:15:00,20:24:00,Confirmed,19:21:00,20:24:00,Present,27.08006798541973,4.0,5.0,2025-10-12
ENR00010333,MEM000263,CT003,STF0028,FAC002,AR009,2025-09-30,2025-10-07,19:30:00,19:33:00,20:15:00,20:18:00,Confirmed,19:22:00,20:18:00,Present,34.194496709162195,5.0,4.0,2025-10-12
ENR00010334,MEM000391,CT003,STF0028,FAC002,AR009,2025-10-02,2025-10-07,19:30:00,19:30:00,20:15:00,20:15:00,Confirmed,19:30:00,20:15:00,Present,26.550967408913714,3.0,4.0,2025-10-12
ENR00010335,MEM000227,CT003,STF0028,FAC002,AR009,2025-10-01,2025-10-07,19:30:00,19:34:00,20:15:00,20:19:00,Confirmed,19:22:00,20:19:00,Present,22.732163828067712,4.0,4.0,2025-10-12
ENR00010336,MEM000087,CT003,STF0028,FAC002,AR009,2025-10-02,2025-10-07,19:30:00,19:38:00,20:15:00,20:23:00,Confirmed,19:30:00,20:23:00,Present,34.97398420450982,4.0,5.0,2025-10-12
ENR00010337,MEM000383,CT003,STF0028,FAC002,AR009,2025-10-05,2025-10-07,19:30:00,19:39:00,20:15:00,20:24:00,Confirmed,19:27:00,20:24:00,Present,20.32003820462522,4.0,5.0,2025-10-12
ENR00010338,MEM000155,CT010,STF0030,FAC002,AR005,2025-10-02,2025-10-07,14:00:00,14:04:00,14:45:00,14:49:00,Confirmed,14:00:00,14:49:00,Present,21.14076385836426,4.0,5.0,2025-10-12
ENR00010339,MEM000327,CT010,STF0030,FAC002,AR005,2025-10-07,2025-10-07,14:00:00,14:00:00,14:45:00,,Confirmed,,,No Show,21.12309704162898,,,2025-10-12
ENR00010340,MEM000217,CT010,STF0030,FAC002,AR005,2025-10-07,2025-10-07,14:00:00,14:07:00,14:45:00,14:52:00,Confirmed,13:58:00,14:52:00,Present,23.873531009464585,5.0,5.0,2025-10-12
ENR00010341,MEM000408,CT010,STF0030,FAC002,AR005,2025-10-07,2025-10-07,14:00:00,14:00:00,14:45:00,,Confirmed,,,No Show,18.832612703642205,,,2025-10-12
ENR00010342,MEM000267,CT010,STF0030,FAC002,AR005,2025-10-07,2025-10-07,14:00:00,14:09:00,14:45:00,14:54:00,Confirmed,13:53:00,14:54:00,Present,20.46515576569456,4.0,4.0,2025-10-12
ENR00010343,MEM000107,CT010,STF0030,FAC002,AR005,2025-10-07,2025-10-07,14:00:00,14:00:00,14:45:00,14:45:00,Confirmed,13:46:00,14:45:00,Present,21.56084819083704,4.0,5.0,2025-10-12
ENR00010344,MEM000093,CT010,STF0030,FAC002,AR005,2025-10-02,2025-10-07,14:00:00,13:57:00,14:45:00,14:42:00,Confirmed,13:57:00,14:42:00,Present,16.661832613504004,4.0,3.0,2025-10-12
ENR00010345,MEM000078,CT010,STF0030,FAC002,AR005,2025-10-04,2025-10-07,14:00:00,13:59:00,14:45:00,14:44:00,Confirmed,13:45:00,14:44:00,Present,32.42018127732933,3.0,5.0,2025-10-12
ENR00010346,MEM000237,CT010,STF0030,FAC002,AR005,2025-10-04,2025-10-07,14:00:00,14:08:00,14:45:00,14:53:00,Confirmed,13:54:00,14:53:00,Present,28.415644227304817,5.0,5.0,2025-10-12
ENR00010347,MEM000109,CT010,STF0030,FAC002,AR005,2025-10-06,2025-10-07,14:00:00,14:00:00,14:45:00,,Confirmed,,,No Show,29.52828677476656,,,2025-10-12
ENR00010348,MEM000349,CT010,STF0030,FAC002,AR005,2025-09-30,2025-10-07,14:00:00,13:58:00,14:45:00,14:43:00,Confirmed,13:55:00,14:43:00,Present,20.5407996676935,5.0,5.0,2025-10-12
ENR00010349,MEM000388,CT010,STF0030,FAC002,AR005,2025-10-02,2025-10-07,14:00:00,13:57:00,14:45:00,14:42:00,Confirmed,13:46:00,14:42:00,Present,16.1031235836565,3.0,4.0,2025-10-12
ENR00010350,MEM000024,CT003,STF0010,FAC002,AR009,2025-09-30,2025-10-07,17:30:00,17:30:00,18:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010351,MEM000375,CT003,STF0010,FAC002,AR009,2025-10-01,2025-10-07,17:30:00,17:35:00,18:15:00,18:20:00,Confirmed,17:26:00,18:20:00,Present,20.10480905709374,5.0,3.0,2025-10-12
ENR00010352,MEM000125,CT003,STF0010,FAC002,AR009,2025-09-30,2025-10-07,17:30:00,17:30:00,18:15:00,,Confirmed,,,No Show,33.77435139686838,,,2025-10-12
ENR00010353,MEM000224,CT003,STF0010,FAC002,AR009,2025-10-02,2025-10-07,17:30:00,17:29:00,18:15:00,18:14:00,Confirmed,17:21:00,18:14:00,Present,15.901184713851473,3.0,4.0,2025-10-12
ENR00010354,MEM000086,CT003,STF0010,FAC002,AR009,2025-10-05,2025-10-07,17:30:00,17:39:00,18:15:00,18:24:00,Confirmed,17:26:00,18:24:00,Present,34.51878042175427,4.0,3.0,2025-10-12
ENR00010355,MEM000201,CT003,STF0010,FAC002,AR009,2025-09-30,2025-10-07,17:30:00,17:35:00,18:15:00,18:20:00,Confirmed,17:17:00,18:20:00,Present,34.007318713543256,4.0,3.0,2025-10-12
ENR00010356,MEM000455,CT003,STF0010,FAC002,AR009,2025-10-06,2025-10-07,17:30:00,17:33:00,18:15:00,18:18:00,Confirmed,17:23:00,18:18:00,Present,19.32596327670792,5.0,3.0,2025-10-12
ENR00010357,MEM000414,CT003,STF0010,FAC002,AR009,2025-09-30,2025-10-07,17:30:00,17:40:00,18:15:00,18:25:00,Confirmed,17:22:00,18:25:00,Present,31.352085712923706,3.0,5.0,2025-10-12
ENR00010358,MEM000141,CT003,STF0010,FAC002,AR009,2025-10-03,2025-10-07,17:30:00,17:38:00,18:15:00,18:23:00,Confirmed,17:22:00,18:23:00,Present,23.038872900453956,4.0,3.0,2025-10-12
ENR00010359,MEM000114,CT003,STF0010,FAC002,AR009,2025-10-01,2025-10-07,17:30:00,17:30:00,18:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010360,MEM000118,CT003,STF0010,FAC002,AR009,2025-10-02,2025-10-07,17:30:00,17:39:00,18:15:00,18:24:00,Confirmed,17:28:00,18:24:00,Present,32.335228666018885,5.0,4.0,2025-10-12
ENR00010361,MEM000418,CT003,STF0010,FAC002,AR009,2025-10-02,2025-10-07,17:30:00,17:29:00,18:15:00,18:14:00,Confirmed,17:19:00,18:14:00,Present,32.96661109530991,3.0,3.0,2025-10-12
ENR00010362,MEM000030,CT001,STF0018,FAC002,AR009,2025-10-07,2025-10-07,11:45:00,11:47:00,12:45:00,12:47:00,Confirmed,11:37:00,12:47:00,Present,17.712851042004537,4.0,5.0,2025-10-12
ENR00010363,MEM000081,CT001,STF0018,FAC002,AR009,2025-10-03,2025-10-07,11:45:00,11:42:00,12:45:00,12:42:00,Confirmed,11:30:00,12:42:00,Present,33.300632194902704,3.0,3.0,2025-10-12
ENR00010364,MEM000416,CT001,STF0018,FAC002,AR009,2025-10-04,2025-10-07,11:45:00,11:41:00,12:45:00,12:41:00,Confirmed,11:44:00,12:41:00,Present,18.894485050492918,5.0,5.0,2025-10-12
ENR00010365,MEM000010,CT001,STF0018,FAC002,AR009,2025-10-01,2025-10-07,11:45:00,11:51:00,12:45:00,12:51:00,Confirmed,11:36:00,12:51:00,Present,21.491505346041166,3.0,4.0,2025-10-12
ENR00010366,MEM000104,CT001,STF0018,FAC002,AR009,2025-10-02,2025-10-07,11:45:00,11:50:00,12:45:00,12:50:00,Confirmed,11:42:00,12:50:00,Present,25.86557639215523,5.0,3.0,2025-10-12
ENR00010367,MEM000132,CT001,STF0018,FAC002,AR009,2025-10-02,2025-10-07,11:45:00,11:45:00,12:45:00,12:45:00,Confirmed,11:42:00,12:45:00,Present,23.20350092519102,4.0,4.0,2025-10-12
ENR00010368,MEM000228,CT001,STF0018,FAC002,AR009,2025-10-07,2025-10-07,11:45:00,11:40:00,12:45:00,12:40:00,Confirmed,11:42:00,12:40:00,Present,15.224462146791202,5.0,3.0,2025-10-12
ENR00010369,MEM000465,CT001,STF0018,FAC002,AR009,2025-10-04,2025-10-07,11:45:00,11:49:00,12:45:00,12:49:00,Confirmed,11:31:00,12:49:00,Present,27.60785292554066,4.0,5.0,2025-10-12
ENR00010370,MEM000346,CT001,STF0018,FAC002,AR009,2025-10-04,2025-10-07,11:45:00,11:48:00,12:45:00,12:48:00,Confirmed,11:38:00,12:48:00,Present,16.10679004099264,3.0,3.0,2025-10-12
ENR00010371,MEM000495,CT001,STF0018,FAC002,AR009,2025-10-02,2025-10-07,11:45:00,11:55:00,12:45:00,12:55:00,Confirmed,11:44:00,12:55:00,Present,18.33690830341926,4.0,3.0,2025-10-12
ENR00010372,MEM000499,CT001,STF0018,FAC002,AR009,2025-10-03,2025-10-07,11:45:00,11:55:00,12:45:00,12:55:00,Confirmed,11:41:00,12:55:00,Present,21.572613328457553,4.0,5.0,2025-10-12
ENR00010373,MEM000373,CT006,STF0013,FAC002,AR005,2025-10-05,2025-10-07,17:45:00,17:54:00,18:15:00,18:24:00,Confirmed,17:31:00,18:24:00,Present,27.839155091023287,5.0,4.0,2025-10-12
ENR00010374,MEM000031,CT006,STF0013,FAC002,AR005,2025-10-05,2025-10-07,17:45:00,17:55:00,18:15:00,18:25:00,Confirmed,17:42:00,18:25:00,Present,22.702036552085026,4.0,3.0,2025-10-12
ENR00010375,MEM000183,CT006,STF0013,FAC002,AR005,2025-10-02,2025-10-07,17:45:00,17:45:00,18:15:00,18:15:00,Confirmed,17:42:00,18:15:00,Present,20.075515534700237,4.0,5.0,2025-10-12
ENR00010376,MEM000085,CT006,STF0013,FAC002,AR005,2025-10-05,2025-10-07,17:45:00,17:54:00,18:15:00,18:24:00,Confirmed,17:43:00,18:24:00,Present,16.888863740340714,5.0,5.0,2025-10-12
ENR00010377,MEM000132,CT006,STF0013,FAC002,AR005,2025-10-02,2025-10-07,17:45:00,17:45:00,18:15:00,,Confirmed,,,No Show,19.786060143805898,,,2025-10-12
ENR00010378,MEM000168,CT006,STF0013,FAC002,AR005,2025-09-30,2025-10-07,17:45:00,17:55:00,18:15:00,18:25:00,Confirmed,17:30:00,18:25:00,Present,26.562377923443673,3.0,5.0,2025-10-12
ENR00010379,MEM000231,CT006,STF0013,FAC002,AR005,2025-10-04,2025-10-07,17:45:00,17:55:00,18:15:00,18:25:00,Confirmed,17:43:00,18:25:00,Present,27.513218404847386,4.0,3.0,2025-10-12
ENR00010380,MEM000391,CT006,STF0013,FAC002,AR005,2025-10-04,2025-10-07,17:45:00,17:46:00,18:15:00,18:16:00,Confirmed,17:37:00,18:16:00,Present,23.735066676418818,4.0,5.0,2025-10-12
ENR00010381,MEM000312,CT006,STF0013,FAC002,AR005,2025-10-01,2025-10-07,17:45:00,17:42:00,18:15:00,18:12:00,Confirmed,17:32:00,18:12:00,Present,32.205984573120574,3.0,5.0,2025-10-12
ENR00010382,MEM000451,CT006,STF0013,FAC002,AR005,2025-10-05,2025-10-07,17:45:00,17:51:00,18:15:00,18:21:00,Confirmed,17:39:00,18:21:00,Present,27.0786432077605,5.0,5.0,2025-10-12
ENR00010383,MEM000376,CT004,STF0015,FAC003,AR015,2025-10-05,2025-10-08,17:00:00,17:00:00,18:00:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010384,MEM000171,CT004,STF0015,FAC003,AR015,2025-10-03,2025-10-08,17:00:00,17:00:00,18:00:00,,Confirmed,,,No Show,16.411499327703673,,,2025-10-12
ENR00010385,MEM000044,CT004,STF0015,FAC003,AR015,2025-10-08,2025-10-08,17:00:00,17:04:00,18:00:00,18:04:00,Confirmed,16:57:00,18:04:00,Present,27.165589105528888,3.0,5.0,2025-10-12
ENR00010386,MEM000070,CT004,STF0015,FAC003,AR015,2025-10-03,2025-10-08,17:00:00,17:06:00,18:00:00,18:06:00,Confirmed,16:50:00,18:06:00,Present,33.4247060199572,5.0,4.0,2025-10-12
ENR00010387,MEM000275,CT004,STF0015,FAC003,AR015,2025-10-05,2025-10-08,17:00:00,17:09:00,18:00:00,18:09:00,Confirmed,17:00:00,18:09:00,Present,24.720614886142325,3.0,5.0,2025-10-12
ENR00010388,MEM000476,CT004,STF0015,FAC003,AR015,2025-10-05,2025-10-08,17:00:00,17:10:00,18:00:00,18:10:00,Confirmed,16:58:00,18:10:00,Present,34.47475405194936,3.0,3.0,2025-10-12
ENR00010389,MEM000458,CT008,STF0026,FAC001,AR002,2025-10-04,2025-10-08,08:15:00,08:18:00,09:00:00,09:03:00,Confirmed,08:03:00,09:03:00,Present,16.775579297821512,3.0,4.0,2025-10-12
ENR00010390,MEM000155,CT008,STF0026,FAC001,AR002,2025-10-07,2025-10-08,08:15:00,08:15:00,09:00:00,,Confirmed,,,No Show,25.707210674805108,,,2025-10-12
ENR00010391,MEM000183,CT008,STF0026,FAC001,AR002,2025-10-01,2025-10-08,08:15:00,08:25:00,09:00:00,09:10:00,Confirmed,08:03:00,09:10:00,Present,29.211500902483294,3.0,5.0,2025-10-12
ENR00010392,MEM000117,CT008,STF0026,FAC001,AR002,2025-10-02,2025-10-08,08:15:00,08:13:00,09:00:00,08:58:00,Confirmed,08:01:00,08:58:00,Present,31.348933818388552,4.0,4.0,2025-10-12
ENR00010393,MEM000241,CT008,STF0026,FAC001,AR002,2025-10-06,2025-10-08,08:15:00,08:19:00,09:00:00,09:04:00,Confirmed,08:04:00,09:04:00,Present,23.184710946088472,4.0,3.0,2025-10-12
ENR00010394,MEM000205,CT008,STF0026,FAC001,AR002,2025-10-06,2025-10-08,08:15:00,08:18:00,09:00:00,09:03:00,Confirmed,08:08:00,09:03:00,Present,21.083114819041114,4.0,4.0,2025-10-12
ENR00010395,MEM000261,CT010,STF0024,FAC003,AR015,2025-10-06,2025-10-08,20:00:00,19:57:00,20:45:00,20:42:00,Confirmed,19:47:00,20:42:00,Present,28.090705005453668,5.0,4.0,2025-10-12
ENR00010396,MEM000099,CT010,STF0024,FAC003,AR015,2025-10-01,2025-10-08,20:00:00,20:01:00,20:45:00,20:46:00,Confirmed,19:49:00,20:46:00,Present,23.939521385455667,5.0,5.0,2025-10-12
ENR00010397,MEM000269,CT010,STF0024,FAC003,AR015,2025-10-05,2025-10-08,20:00:00,20:02:00,20:45:00,20:47:00,Confirmed,19:55:00,20:47:00,Present,19.610541812727174,4.0,4.0,2025-10-12
ENR00010398,MEM000289,CT010,STF0024,FAC003,AR015,2025-10-02,2025-10-08,20:00:00,20:05:00,20:45:00,20:50:00,Confirmed,19:45:00,20:50:00,Present,32.472521153979415,4.0,5.0,2025-10-12
ENR00010399,MEM000101,CT010,STF0024,FAC003,AR015,2025-10-02,2025-10-08,20:00:00,20:03:00,20:45:00,20:48:00,Confirmed,19:45:00,20:48:00,Present,20.806176081985395,5.0,5.0,2025-10-12
ENR00010400,MEM000295,CT010,STF0024,FAC003,AR015,2025-10-05,2025-10-08,20:00:00,19:58:00,20:45:00,20:43:00,Confirmed,19:51:00,20:43:00,Present,24.50647522392865,4.0,5.0,2025-10-12
ENR00010401,MEM000095,CT010,STF0024,FAC003,AR015,2025-10-01,2025-10-08,20:00:00,19:56:00,20:45:00,20:41:00,Confirmed,19:52:00,20:41:00,Present,32.4748986353964,4.0,4.0,2025-10-12
ENR00010402,MEM000354,CT010,STF0024,FAC003,AR015,2025-10-02,2025-10-08,20:00:00,19:56:00,20:45:00,20:41:00,Confirmed,19:49:00,20:41:00,Present,22.557693653720268,3.0,5.0,2025-10-12
ENR00010403,MEM000156,CT010,STF0024,FAC003,AR015,2025-10-05,2025-10-08,20:00:00,20:03:00,20:45:00,20:48:00,Confirmed,19:46:00,20:48:00,Present,25.70030394309245,4.0,5.0,2025-10-12
ENR00010404,MEM000081,CT010,STF0024,FAC003,AR015,2025-10-03,2025-10-08,20:00:00,19:55:00,20:45:00,20:40:00,Confirmed,19:58:00,20:40:00,Present,30.664304531757356,4.0,5.0,2025-10-12
ENR00010405,MEM000339,CT010,STF0024,FAC003,AR015,2025-10-08,2025-10-08,20:00:00,19:57:00,20:45:00,20:42:00,Confirmed,19:57:00,20:42:00,Present,33.159315613697366,3.0,5.0,2025-10-12
ENR00010406,MEM000336,CT010,STF0024,FAC003,AR015,2025-10-08,2025-10-08,20:00:00,19:58:00,20:45:00,20:43:00,Confirmed,19:49:00,20:43:00,Present,33.849581495363324,5.0,5.0,2025-10-12
ENR00010407,MEM000210,CT001,STF0004,FAC001,AR002,2025-10-03,2025-10-08,07:00:00,07:00:00,08:00:00,08:00:00,Confirmed,06:50:00,08:00:00,Present,23.405919438886954,4.0,4.0,2025-10-12
ENR00010408,MEM000083,CT001,STF0004,FAC001,AR002,2025-10-01,2025-10-08,07:00:00,07:01:00,08:00:00,08:01:00,Confirmed,07:00:00,08:01:00,Present,29.856136872819455,4.0,4.0,2025-10-12
ENR00010409,MEM000309,CT001,STF0004,FAC001,AR002,2025-10-07,2025-10-08,07:00:00,07:02:00,08:00:00,08:02:00,Confirmed,06:54:00,08:02:00,Present,25.666784004650612,5.0,3.0,2025-10-12
ENR00010410,MEM000329,CT001,STF0004,FAC001,AR002,2025-10-01,2025-10-08,07:00:00,07:05:00,08:00:00,08:05:00,Confirmed,06:49:00,08:05:00,Present,34.90856228672479,5.0,4.0,2025-10-12
ENR00010411,MEM000383,CT001,STF0004,FAC001,AR002,2025-10-08,2025-10-08,07:00:00,07:05:00,08:00:00,08:05:00,Confirmed,06:51:00,08:05:00,Present,26.771840186728486,5.0,3.0,2025-10-12
ENR00010412,MEM000355,CT001,STF0004,FAC001,AR002,2025-10-03,2025-10-08,07:00:00,07:06:00,08:00:00,08:06:00,Confirmed,06:53:00,08:06:00,Present,29.538426273254714,5.0,5.0,2025-10-12
ENR00010413,MEM000194,CT001,STF0004,FAC001,AR002,2025-10-03,2025-10-08,07:00:00,07:03:00,08:00:00,08:03:00,Confirmed,06:49:00,08:03:00,Present,17.484471620126275,4.0,5.0,2025-10-12
ENR00010414,MEM000326,CT001,STF0004,FAC001,AR002,2025-10-04,2025-10-08,07:00:00,07:06:00,08:00:00,08:06:00,Confirmed,06:57:00,08:06:00,Present,26.27698413797577,5.0,3.0,2025-10-12
ENR00010415,MEM000088,CT001,STF0004,FAC001,AR002,2025-10-07,2025-10-08,07:00:00,07:00:00,08:00:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010416,MEM000311,CT001,STF0004,FAC001,AR002,2025-10-07,2025-10-08,07:00:00,06:55:00,08:00:00,07:55:00,Confirmed,06:49:00,07:55:00,Present,16.93396591036337,3.0,5.0,2025-10-12
ENR00010417,MEM000077,CT001,STF0004,FAC001,AR002,2025-10-08,2025-10-08,07:00:00,07:00:00,08:00:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010418,MEM000100,CT001,STF0004,FAC001,AR002,2025-10-08,2025-10-08,07:00:00,06:59:00,08:00:00,07:59:00,Confirmed,06:53:00,07:59:00,Present,16.322170127072894,3.0,3.0,2025-10-12
ENR00010419,MEM000061,CT001,STF0004,FAC001,AR002,2025-10-03,2025-10-08,07:00:00,07:00:00,08:00:00,,Confirmed,,,No Show,15.503754597841166,,,2025-10-12
ENR00010420,MEM000336,CT008,STF0024,FAC001,AR002,2025-10-06,2025-10-08,20:15:00,20:22:00,21:00:00,21:07:00,Confirmed,20:02:00,21:07:00,Present,19.883217180251847,5.0,5.0,2025-10-12
ENR00010421,MEM000467,CT008,STF0024,FAC001,AR002,2025-10-08,2025-10-08,20:15:00,20:10:00,21:00:00,20:55:00,Confirmed,20:06:00,20:55:00,Present,33.165228570204604,4.0,4.0,2025-10-12
ENR00010422,MEM000258,CT008,STF0024,FAC001,AR002,2025-10-01,2025-10-08,20:15:00,20:13:00,21:00:00,20:58:00,Confirmed,20:07:00,20:58:00,Present,31.207811559098737,5.0,4.0,2025-10-12
ENR00010423,MEM000424,CT008,STF0024,FAC001,AR002,2025-10-02,2025-10-08,20:15:00,20:17:00,21:00:00,21:02:00,Confirmed,20:03:00,21:02:00,Present,28.667020248879272,3.0,3.0,2025-10-12
ENR00010424,MEM000229,CT008,STF0024,FAC001,AR002,2025-10-07,2025-10-08,20:15:00,20:21:00,21:00:00,21:06:00,Confirmed,20:03:00,21:06:00,Present,15.45297837748237,4.0,5.0,2025-10-12
ENR00010425,MEM000051,CT008,STF0024,FAC001,AR002,2025-10-05,2025-10-08,20:15:00,20:17:00,21:00:00,21:02:00,Confirmed,20:08:00,21:02:00,Present,29.162262720452077,5.0,4.0,2025-10-12
ENR00010426,MEM000144,CT008,STF0024,FAC001,AR002,2025-10-08,2025-10-08,20:15:00,20:19:00,21:00:00,21:04:00,Confirmed,20:14:00,21:04:00,Present,17.214193332639844,3.0,4.0,2025-10-12
